
Param1,Param2,Power,Gamma Point,Harmonic Number,A1 Real,A1 Imaginary,B1 Real,B1 Imaginary,A2 Real,A2 Imaginary,B2 Real,B2 Imaginary,V1,I1,V2,I2,,,,,,,,,,,,,,,,
0,907,-21,34,2,2.39E-11,-1.01E-10,0.011463,0.0027136,-4.89E-11,-3.68E-10,0.041721,-0.005542,-0.3,1.19E-07,3,0.052943,,,,,,,,,,,,,,,,
0,908,-21,34,3,3.71E-11,1.07E-11,-0.0012096,0.0042089,1.27E-10,2E-11,-0.0022643,0.014352,-0.3,1.19E-07,3,0.052943,,,,,,,,,,,,,,,,
0,909,-20,34,1,0.14142,1.93E-09,-0.039648,-0.14976,-0.067103,-0.31619,-0.14771,0.45411,-0.3,1.59E-07,3,0.05619,,,,,,,,,,,,,,,,
0,910,-20,34,2,2.8E-11,-1.14E-10,0.012862,0.0031722,-5.11E-11,-4.15E-10,0.046975,-0.0057928,-0.3,1.59E-07,3,0.05619,,,,,,,,,,,,,,,,
0,911,-20,34,3,4.38E-11,1.69E-11,-0.0019106,0.0049616,1.51E-10,3.76E-11,-0.0042653,0.017117,-0.3,1.59E-07,3,0.05619,,,,,,,,,,,,,,,,
0,912,-19,34,1,0.15868,2.14E-09,-0.041489,-0.1681,-0.067508,-0.33679,-0.16241,0.48077,-0.3,2.08E-07,3,0.059171,,,,,,,,,,,,,,,,
0,913,-19,34,2,3.05E-11,-1.22E-10,0.013879,0.0034537,-5.43E-11,-4.48E-10,0.050728,-0.0061483,-0.3,2.08E-07,3,0.059171,,,,,,,,,,,,,,,,
0,914,-19,34,3,5.13E-11,2.63E-11,-0.0029861,0.0058179,1.8E-10,6.58E-11,-0.0074567,0.020376,-0.3,2.08E-07,3,0.059171,,,,,,,,,,,,,,,,
0,915,-18,34,1,0.17804,2.36E-09,-0.042348,-0.18846,-0.066375,-0.35204,-0.17513,0.49945,-0.3,2.78E-07,3,0.061427,,,,,,,,,,,,,,,,
0,916,-18,34,2,3.05E-11,-1.25E-10,0.014115,0.0034575,-5.68E-11,-4.55E-10,0.05152,-0.0064366,-0.3,2.78E-07,3,0.061427,,,,,,,,,,,,,,,,
0,917,-18,34,3,6.02E-11,4.08E-11,-0.0046229,0.0068269,2.15E-10,1.1E-10,-0.012434,0.024366,-0.3,2.78E-07,3,0.061427,,,,,,,,,,,,,,,,
0,918,-26,35,1,0.070879,9.43E-10,-0.017077,-0.071453,-0.0033631,-0.17531,-0.083915,0.24508,-0.3,1.24E-08,3,0.040231,,,,,,,,,,,,,,,,
0,919,-26,35,2,1.49E-11,-3.65E-11,0.0041335,0.0016848,3.16E-12,-1.41E-10,0.015945,0.00035923,-0.3,1.24E-08,3,0.040231,,,,,,,,,,,,,,,,
0,920,-26,35,3,1.04E-11,4.2E-12,-0.00047658,0.0011748,3.59E-11,9.61E-12,-0.0010896,0.0040628,-0.3,1.24E-08,3,0.040231,,,,,,,,,,,,,,,,
0,921,-25,35,1,0.079527,1.05E-09,-0.018536,-0.080347,-0.0020853,-0.19172,-0.09398,0.26722,-0.3,2.47E-08,3,0.042274,,,,,,,,,,,,,,,,
0,922,-25,35,2,1.93E-11,-4.72E-11,0.0053477,0.0021826,4.17E-12,-1.82E-10,0.020632,0.00047421,-0.3,2.47E-08,3,0.042274,,,,,,,,,,,,,,,,
0,923,-25,35,3,1.48E-11,6.04E-12,-0.00068502,0.0016783,5.12E-11,1.39E-11,-0.0015703,0.0058058,-0.3,2.47E-08,3,0.042274,,,,,,,,,,,,,,,,
0,924,-24,35,1,0.089231,1.17E-09,-0.020037,-0.090349,-0.00041087,-0.20904,-0.10506,0.29042,-0.3,4.22E-08,3,0.044721,,,,,,,,,,,,,,,,
0,925,-24,35,2,2.46E-11,-5.94E-11,0.0067345,0.0027825,6.26E-12,-2.3E-10,0.026025,0.00071052,-0.3,4.22E-08,3,0.044721,,,,,,,,,,,,,,,,
0,926,-24,35,3,1.97E-11,8.37E-12,-0.00094849,0.0022302,6.82E-11,1.95E-11,-0.0022125,0.0077307,-0.3,4.22E-08,3,0.044721,,,,,,,,,,,,,,,,
0,927,-23,35,1,0.10012,1.31E-09,-0.021607,-0.10158,0.0015562,-0.22755,-0.11714,0.31512,-0.3,6.43E-08,3,0.047518,,,,,,,,,,,,,,,,
0,928,-23,35,2,3.06E-11,-7.25E-11,0.0082166,0.0034698,9.84E-12,-2.81E-10,0.031848,0.0011169,-0.3,6.43E-08,3,0.047518,,,,,,,,,,,,,,,,
0,929,-23,35,3,2.47E-11,1.13E-11,-0.0012752,0.0027935,8.58E-11,2.7E-11,-0.0030582,0.0097187,-0.3,6.43E-08,3,0.047518,,,,,,,,,,,,,,,,
0,930,-22,35,1,0.11233,1.46E-09,-0.023221,-0.11417,0.003834,-0.24713,-0.13019,0.34114,-0.3,9.2E-08,3,0.05064,,,,,,,,,,,,,,,,
0,931,-22,35,2,3.73E-11,-8.59E-11,0.0097393,0.0042239,1.49E-11,-3.34E-10,0.037891,0.0016948,-0.3,9.2E-08,3,0.05064,,,,,,,,,,,,,,,,
0,932,-22,35,3,2.97E-11,1.48E-11,-0.0016749,0.0033629,1.04E-10,3.65E-11,-0.0041419,0.011757,-0.3,9.2E-08,3,0.05064,,,,,,,,,,,,,,,,
0,933,-21,35,1,0.12604,1.63E-09,-0.024838,-0.1283,0.0063943,-0.26751,-0.14405,0.36815,-0.3,1.26E-07,3,0.053988,,,,,,,,,,,,,,,,
0,934,-21,35,2,4.43E-11,-9.91E-11,0.01123,0.0050249,2.18E-11,-3.87E-10,0.043887,0.0024703,-0.3,1.26E-07,3,0.053988,,,,,,,,,,,,,,,,
0,935,-21,35,3,3.51E-11,1.94E-11,-0.0022001,0.0039753,1.23E-10,4.96E-11,-0.0056212,0.013988,-0.3,1.26E-07,3,0.053988,,,,,,,,,,,,,,,,
0,936,-20,35,1,0.14142,1.81E-09,-0.026353,-0.14414,0.009302,-0.28796,-0.15842,0.39507,-0.3,1.67E-07,3,0.057415,,,,,,,,,,,,,,,,
0,937,-20,35,2,5.13E-11,-1.11E-10,0.012562,0.0058102,2.99E-11,-4.35E-10,0.049335,0.0033943,-0.3,1.67E-07,3,0.057415,,,,,,,,,,,,,,,,
0,938,-20,35,3,4.13E-11,2.57E-11,-0.0029104,0.0046759,1.46E-10,6.77E-11,-0.0076739,0.016584,-0.3,1.67E-07,3,0.057415,,,,,,,,,,,,,,,,
0,939,-19,35,1,0.15868,2.02E-09,-0.027551,-0.16188,0.012548,-0.30682,-0.17245,0.41961,-0.3,2.16E-07,3,0.060681,,,,,,,,,,,,,,,,
0,940,-19,35,2,5.74E-11,-1.19E-10,0.013484,0.0065031,4E-11,-4.7E-10,0.053295,0.0045334,-0.3,2.16E-07,3,0.060681,,,,,,,,,,,,,,,,
0,941,-19,35,3,4.86E-11,3.45E-11,-0.0039135,0.0055046,1.74E-10,9.39E-11,-0.010638,0.019722,-0.3,2.16E-07,3,0.060681,,,,,,,,,,,,,,,,
0,942,-18,35,1,0.17804,2.24E-09,-0.028036,-0.18176,0.016353,-0.32102,-0.18491,0.4374,-0.3,2.74E-07,3,0.063275,,,,,,,,,,,,,,,,
0,943,-18,35,2,6.1E-11,-1.2E-10,0.013555,0.0069185,5.14E-11,-4.77E-10,0.054061,0.0058297,-0.3,2.74E-07,3,0.063275,,,,,,,,,,,,,,,,
0,944,-18,35,3,5.84E-11,4.78E-11,-0.0054208,0.0066209,2.12E-10,1.34E-10,-0.015145,0.024013,-0.3,2.74E-07,3,0.063275,,,,,,,,,,,,,,,,
0,945,-26,36,1,0.070879,8.94E-10,-0.011485,-0.067533,0.03146,-0.15377,-0.08522,0.21565,-0.3,1.32E-08,3,0.040394,,,,,,,,,,,,,,,,
0,946,-26,36,2,2.1E-11,-3.44E-11,0.0038963,0.0023848,2.64E-11,-1.42E-10,0.016044,0.0029981,-0.3,1.32E-08,3,0.040394,,,,,,,,,,,,,,,,
0,947,-26,36,3,9.36E-12,6.77E-12,-0.00076775,0.0010609,3.36E-11,1.85E-11,-0.0020948,0.0038066,-0.3,1.32E-08,3,0.040394,,,,,,,,,,,,,,,,
0,948,-25,36,1,0.079527,9.99E-10,-0.012434,-0.075978,0.035429,-0.16776,-0.094585,0.23499,-0.3,2.6E-08,3,0.042459,,,,,,,,,,,,,,,,
0,949,-25,36,2,2.7E-11,-4.44E-11,0.0050361,0.0030596,3.35E-11,-1.83E-10,0.020709,0.0037987,-0.3,2.6E-08,3,0.042459,,,,,,,,,,,,,,,,
0,950,-25,36,3,1.33E-11,9.57E-12,-0.0010846,0.0015097,4.78E-11,2.61E-11,-0.0029549,0.0054139,-0.3,2.6E-08,3,0.042459,,,,,,,,,,,,,,,,
0,951,-24,36,1,0.089231,1.12E-09,-0.013406,-0.085487,0.039826,-0.18252,-0.10477,0.25533,-0.3,4.34E-08,3,0.04492,,,,,,,,,,,,,,,,
0,952,-24,36,2,3.39E-11,-5.59E-11,0.0063291,0.0038458,4.21E-11,-2.3E-10,0.026026,0.0047764,-0.3,4.34E-08,3,0.04492,,,,,,,,,,,,,,,,
0,953,-24,36,3,1.76E-11,1.28E-11,-0.0014558,0.0019921,6.31E-11,3.51E-11,-0.0039802,0.0071537,-0.3,4.34E-08,3,0.04492,,,,,,,,,,,,,,,,
0,954,-23,36,1,0.10012,1.25E-09,-0.014413,-0.096174,0.044606,-0.19827,-0.11576,0.27703,-0.3,6.58E-08,3,0.047727,,,,,,,,,,,,,,,,
0,955,-23,36,2,4.17E-11,-6.8E-11,0.0077052,0.0047229,5.25E-11,-2.8E-10,0.031737,0.0059515,-0.3,6.58E-08,3,0.047727,,,,,,,,,,,,,,,,
0,956,-23,36,3,2.18E-11,1.66E-11,-0.0018832,0.0024759,7.87E-11,4.58E-11,-0.0051898,0.0089213,-0.3,6.58E-08,3,0.047727,,,,,,,,,,,,,,,,
0,957,-22,36,1,0.11233,1.39E-09,-0.01544,-0.10818,0.049753,-0.21495,-0.12753,0.29998,-0.3,9.39E-08,3,0.050848,,,,,,,,,,,,,,,,
0,958,-22,36,2,5E-11,-8.05E-11,0.0091172,0.005665,6.44E-11,-3.32E-10,0.03765,0.0072979,-0.3,9.39E-08,3,0.050848,,,,,,,,,,,,,,,,
0,959,-22,36,3,2.61E-11,2.11E-11,-0.0023862,0.0029587,9.46E-11,5.87E-11,-0.006649,0.010716,-0.3,9.39E-08,3,0.050848,,,,,,,,,,,,,,,,
0,960,-21,36,1,0.12604,1.55E-09,-0.01645,-0.12169,0.055282,-0.23229,-0.14003,0.32379,-0.3,1.28E-07,3,0.054205,,,,,,,,,,,,,,,,
0,961,-21,36,2,5.83E-11,-9.27E-11,0.010509,0.0066076,7.65E-11,-3.84E-10,0.043496,0.0086719,-0.3,1.28E-07,3,0.054205,,,,,,,,,,,,,,,,
0,962,-21,36,3,3.06E-11,2.64E-11,-0.0029871,0.0034714,1.12E-10,7.43E-11,-0.0084181,0.01265,-0.3,1.28E-07,3,0.054205,,,,,,,,,,,,,,,,
0,963,-20,36,1,0.14142,1.73E-09,-0.017356,-0.13687,0.060888,-0.24964,-0.15263,0.34759,-0.3,1.7E-07,3,0.057656,,,,,,,,,,,,,,,,
0,964,-20,36,2,6.64E-11,-1.04E-10,0.011741,0.00752,8.95E-11,-4.3E-10,0.048772,0.010148,-0.3,1.7E-07,3,0.057656,,,,,,,,,,,,,,,,
0,965,-20,36,3,3.56E-11,3.33E-11,-0.0037686,0.004034,1.31E-10,9.5E-11,-0.010762,0.014821,-0.3,1.7E-07,3,0.057656,,,,,,,,,,,,,,,,
0,966,-19,36,1,0.15868,1.93E-09,-0.018008,-0.15397,0.066316,-0.26567,-0.16464,0.36951,-0.3,2.19E-07,3,0.060934,,,,,,,,,,,,,,,,
0,967,-19,36,2,7.31E-11,-1.11E-10,0.012606,0.0082801,1.02E-10,-4.64E-10,0.052627,0.011583,-0.3,2.19E-07,3,0.060934,,,,,,,,,,,,,,,,
0,968,-19,36,3,4.16E-11,4.28E-11,-0.0048546,0.0047139,1.54E-10,1.24E-10,-0.01406,0.017503,-0.3,2.19E-07,3,0.060934,,,,,,,,,,,,,,,,
0,969,-18,36,1,0.17804,2.15E-09,-0.018119,-0.17327,0.071173,-0.2777,-0.17479,0.38577,-0.3,2.76E-07,3,0.063518,,,,,,,,,,,,,,,,
0,970,-18,36,2,7.63E-11,-1.12E-10,0.012688,0.0086437,1.12E-10,-4.71E-10,0.053363,0.012693,-0.3,2.76E-07,3,0.063518,,,,,,,,,,,,,,,,
0,971,-18,36,3,5.01E-11,5.7E-11,-0.0064629,0.0056782,1.88E-10,1.67E-10,-0.018962,0.021335,-0.3,2.76E-07,3,0.063518,,,,,,,,,,,,,,,,
0,972,-26,37,1,0.070879,8.62E-10,-0.0078937,-0.063372,0.054633,-0.13054,-0.080714,0.19285,-0.3,1.3E-08,3,0.040348,,,,,,,,,,,,,,,,
0,973,-26,37,2,2.52E-11,-3.11E-11,0.003527,0.0028562,4.45E-11,-1.36E-10,0.015412,0.005042,-0.3,1.3E-08,3,0.040348,,,,,,,,,,,,,,,,
0,974,-26,37,3,7.78E-12,8.39E-12,-0.00095075,0.0008819,2.91E-11,2.44E-11,-0.0027704,0.003292,-0.3,1.3E-08,3,0.040348,,,,,,,,,,,,,,,,
0,975,-25,37,1,0.079527,9.64E-10,-0.0085242,-0.071385,0.060325,-0.14232,-0.089123,0.21026,-0.3,2.56E-08,3,0.042398,,,,,,,,,,,,,,,,
0,976,-25,37,2,3.22E-11,-4.04E-11,0.0045749,0.0036528,5.62E-11,-1.76E-10,0.019925,0.0063666,-0.3,2.56E-08,3,0.042398,,,,,,,,,,,,,,,,
0,977,-25,37,3,1.12E-11,1.18E-11,-0.0013392,0.0012651,4.16E-11,3.44E-11,-0.003893,0.0047122,-0.3,2.56E-08,3,0.042398,,,,,,,,,,,,,,,,
0,978,-24,37,1,0.089231,1.08E-09,-0.0091625,-0.080426,0.066465,-0.15473,-0.098194,0.2286,-0.3,4.29E-08,3,0.04484,,,,,,,,,,,,,,,,
0,979,-24,37,2,4.03E-11,-5.09E-11,0.0057668,0.0045708,6.98E-11,-2.21E-10,0.025073,0.0079127,-0.3,4.29E-08,3,0.04484,,,,,,,,,,,,,,,,
0,980,-24,37,3,1.48E-11,1.57E-11,-0.0017837,0.0016764,5.51E-11,4.58E-11,-0.0051887,0.0062481,-0.3,4.29E-08,3,0.04484,,,,,,,,,,,,,,,,
0,981,-23,37,1,0.10012,1.21E-09,-0.0098118,-0.09061,0.073064,-0.16795,-0.10794,0.24813,-0.3,6.5E-08,3,0.04764,,,,,,,,,,,,,,,,
0,982,-23,37,2,4.92E-11,-6.22E-11,0.0070445,0.0055807,8.52E-11,-2.7E-10,0.030624,0.0096564,-0.3,6.5E-08,3,0.04764,,,,,,,,,,,,,,,,
0,983,-23,37,3,1.84E-11,2.01E-11,-0.0022747,0.0020844,6.88E-11,5.86E-11,-0.0066388,0.0077919,-0.3,6.5E-08,3,0.04764,,,,,,,,,,,,,,,,
0,984,-22,37,1,0.11233,1.35E-09,-0.010464,-0.10208,0.080098,-0.18203,-0.11834,0.26893,-0.3,9.29E-08,3,0.05074,,,,,,,,,,,,,,,,
0,985,-22,37,2,5.87E-11,-7.38E-11,0.0083611,0.0066497,1.02E-10,-3.21E-10,0.036381,0.011548,-0.3,9.29E-08,3,0.05074,,,,,,,,,,,,,,,,
0,986,-22,37,3,2.2E-11,2.51E-11,-0.0028398,0.002494,8.27E-11,7.35E-11,-0.0083323,0.0093713,-0.3,9.29E-08,3,0.05074,,,,,,,,,,,,,,,,
0,987,-21,37,1,0.12604,1.51E-09,-0.011083,-0.115,0.087464,-0.19669,-0.12922,0.29058,-0.3,1.27E-07,3,0.054086,,,,,,,,,,,,,,,,
0,988,-21,37,2,6.81E-11,-8.52E-11,0.0096574,0.0077194,1.19E-10,-3.71E-10,0.04207,0.013468,-0.3,1.27E-07,3,0.054086,,,,,,,,,,,,,,,,
0,989,-21,37,3,2.57E-11,3.09E-11,-0.0035,0.0029107,9.72E-11,9.12E-11,-0.010336,0.011013,-0.3,1.27E-07,3,0.054086,,,,,,,,,,,,,,,,
0,990,-20,37,1,0.14142,1.68E-09,-0.011599,-0.1296,0.094865,-0.21136,-0.14015,0.31226,-0.3,1.68E-07,3,0.057554,,,,,,,,,,,,,,,,
0,991,-20,37,2,7.69E-11,-9.55E-11,0.010827,0.0087164,1.35E-10,-4.17E-10,0.047244,0.015306,-0.3,1.68E-07,3,0.057554,,,,,,,,,,,,,,,,
0,992,-20,37,3,2.96E-11,3.81E-11,-0.0043209,0.0033501,1.13E-10,1.13E-10,-0.01286,0.012795,-0.3,1.68E-07,3,0.057554,,,,,,,,,,,,,,,,
0,993,-19,37,1,0.15868,1.88E-09,-0.011901,-0.14612,0.10185,-0.22505,-0.15047,0.33248,-0.3,2.17E-07,3,0.06085,,,,,,,,,,,,,,,,
0,994,-19,37,2,8.38E-11,-1.03E-10,0.011695,0.0095006,1.48E-10,-4.51E-10,0.051139,0.016819,-0.3,2.17E-07,3,0.06085,,,,,,,,,,,,,,,,
0,995,-19,37,3,3.44E-11,4.81E-11,-0.0054506,0.0038957,1.33E-10,1.44E-10,-0.016356,0.015053,-0.3,2.17E-07,3,0.06085,,,,,,,,,,,,,,,,
0,996,-18,37,1,0.17804,2.09E-09,-0.011758,-0.16493,0.10743,-0.23554,-0.15871,0.34798,-0.3,2.74E-07,3,0.063481,,,,,,,,,,,,,,,,
0,997,-18,37,2,8.66E-11,-1.05E-10,0.011849,0.0098158,1.56E-10,-4.59E-10,0.052056,0.017674,-0.3,2.74E-07,3,0.063481,,,,,,,,,,,,,,,,
0,998,-18,37,3,4.13E-11,6.27E-11,-0.0071045,0.0046758,1.61E-10,1.9E-10,-0.021483,0.018296,-0.3,2.74E-07,3,0.063481,,,,,,,,,,,,,,,,
0,999,-26,38,1,0.070879,1.26E-09,-0.053258,-0.027893,-0.20053,0.10891,0.15651,0.24292,-0.3,4.78E-14,3,0.031572,,,,,,,,,,,,,,,,
0,1000,-26,38,2,5.38E-12,1.4E-11,-0.0015811,0.00060937,3.57E-11,3.97E-11,-0.004502,0.0040483,-0.3,4.78E-14,3,0.031572,,,,,,,,,,,,,,,,
0,1001,-26,38,3,1.07E-11,-4.09E-12,0.00046376,0.00121,3.35E-11,-1.78E-11,0.002021,0.0037948,-0.3,4.78E-14,3,0.031572,,,,,,,,,,,,,,,,
0,1002,-25,38,1,0.079527,1.4E-09,-0.057986,-0.034575,-0.21798,0.11269,0.16293,0.2646,-0.3,8.23E-13,3,0.030122,,,,,,,,,,,,,,,,
0,1003,-25,38,2,6.05E-12,2.71E-11,-0.003071,0.00068566,5.47E-11,8.28E-11,-0.0093785,0.0062009,-0.3,8.23E-13,3,0.030122,,,,,,,,,,,,,,,,
0,1004,-25,38,3,2.03E-11,-4.08E-12,0.00046262,0.0022964,6.51E-11,-2.17E-11,0.0024607,0.0073721,-0.3,8.23E-13,3,0.030122,,,,,,,,,,,,,,,,
0,1005,-24,38,1,0.089231,1.55E-09,-0.062301,-0.042957,-0.23407,0.11459,0.16685,0.28473,-0.3,3.53E-11,3,0.028189,,,,,,,,,,,,,,,,
0,1006,-24,38,2,4.19E-12,4.41E-11,-0.0049932,0.00047448,7.01E-11,1.42E-10,-0.016064,0.0079444,-0.3,3.53E-11,3,0.028189,,,,,,,,,,,,,,,,
0,1007,-24,38,3,3.22E-11,-6.18E-13,6.98E-05,0.0036475,1.06E-10,-1.52E-11,0.0017191,0.011981,-0.3,3.53E-11,3,0.028189,,,,,,,,,,,,,,,,
0,1008,-23,38,1,0.10012,1.7E-09,-0.066113,-0.05301,-0.24859,0.11514,0.16892,0.30302,-0.3,1.87E-09,3,0.025918,,,,,,,,,,,,,,,,
0,1009,-23,38,2,-4.57E-13,6.3E-11,-0.0071347,-5.21E-05,7.87E-11,2.11E-10,-0.023884,0.0089143,-0.3,1.87E-09,3,0.025918,,,,,,,,,,,,,,,,
0,1010,-23,38,3,4.45E-11,6.84E-12,-0.00077508,0.0050414,1.49E-10,4.35E-12,-0.00049372,0.016916,-0.3,1.87E-09,3,0.025918,,,,,,,,,,,,,,,,
0,1011,-22,38,1,0.11233,1.87E-09,-0.06933,-0.064787,-0.26133,0.11466,0.16952,0.31915,-0.3,1.66E-08,3,0.023538,,,,,,,,,,,,,,,,
0,1012,-22,38,2,-7.11E-12,8.17E-11,-0.0092631,-0.00080593,8.04E-11,2.82E-10,-0.03195,0.0091093,-0.3,1.66E-08,3,0.023538,,,,,,,,,,,,,,,,
0,1013,-22,38,3,5.58E-11,1.78E-11,-0.0020193,0.006321,1.91E-10,3.59E-11,-0.0040678,0.021637,-0.3,1.66E-08,3,0.023538,,,,,,,,,,,,,,,,
0,1014,-21,38,1,0.12604,2.04E-09,-0.071824,-0.078422,-0.27194,0.1133,0.16881,0.33268,-0.3,5.22E-08,3,0.021466,,,,,,,,,,,,,,,,
0,1015,-21,38,2,-1.41E-11,9.79E-11,-0.011099,-0.001595,7.78E-11,3.45E-10,-0.039084,0.0088141,-0.3,5.22E-08,3,0.021466,,,,,,,,,,,,,,,,
0,1016,-21,38,3,6.58E-11,3.18E-11,-0.003602,0.0074553,2.3E-10,7.78E-11,-0.0088159,0.026018,-0.3,5.22E-08,3,0.021466,,,,,,,,,,,,,,,,
0,1017,-20,38,1,0.14142,2.23E-09,-0.073462,-0.094126,-0.28002,0.11101,0.16669,0.3431,-0.3,1.11E-07,3,0.020314,,,,,,,,,,,,,,,,
0,1018,-20,38,2,-1.89E-11,1.09E-10,-0.012318,-0.0021412,7.54E-11,3.87E-10,-0.043849,0.0085434,-0.3,1.11E-07,3,0.020314,,,,,,,,,,,,,,,,
0,1019,-20,38,3,7.52E-11,4.84E-11,-0.0054836,0.0085202,2.67E-10,1.29E-10,-0.014576,0.030293,-0.3,1.11E-07,3,0.020314,,,,,,,,,,,,,,,,
0,1020,-19,38,1,0.15868,2.43E-09,-0.074454,-0.11183,-0.28639,0.10857,0.1642,0.35137,-0.3,1.88E-07,3,0.019917,,,,,,,,,,,,,,,,
0,1021,-19,38,2,-2.23E-11,1.17E-10,-0.013242,-0.0025272,7.44E-11,4.19E-10,-0.047429,0.0084334,-0.3,1.88E-07,3,0.019917,,,,,,,,,,,,,,,,
0,1022,-19,38,3,8.26E-11,6.55E-11,-0.0074239,0.0093575,2.99E-10,1.82E-10,-0.020623,0.033843,-0.3,1.88E-07,3,0.019917,,,,,,,,,,,,,,,,
0,1023,-18,38,1,0.17804,2.65E-09,-0.074983,-0.13149,-0.29179,0.1067,0.16236,0.35837,-0.3,2.83E-07,3,0.019889,,,,,,,,,,,,,,,,
0,1024,-18,38,2,-2.56E-11,1.25E-10,-0.014211,-0.0028982,7.44E-11,4.51E-10,-0.051136,0.0084293,-0.3,2.83E-07,3,0.019889,,,,,,,,,,,,,,,,
0,1025,-18,38,3,8.74E-11,8.19E-11,-0.0092838,0.0099022,3.21E-10,2.34E-10,-0.026525,0.036396,-0.3,2.83E-07,3,0.019889,,,,,,,,,,,,,,,,
0,1026,-26,39,1,0.070879,1.31E-09,-0.059046,-0.035981,-0.24287,0.065397,0.14917,0.28141,-0.3,3.07E-13,3,0.031232,,,,,,,,,,,,,,,,
0,1027,-26,39,2,-1.77E-12,1.71E-11,-0.0019325,-0.00020125,1.58E-11,5.92E-11,-0.0067075,0.0017898,-0.3,3.07E-13,3,0.031232,,,,,,,,,,,,,,,,
0,1028,-26,39,3,1.43E-11,9.08E-14,-1.04E-05,0.0016196,4.71E-11,-5.54E-12,0.00062707,0.0053369,-0.3,3.07E-13,3,0.031232,,,,,,,,,,,,,,,,
0,1029,-25,39,1,0.079527,1.45E-09,-0.063508,-0.043407,-0.26078,0.065374,0.15419,0.30353,-0.3,6.95E-12,3,0.029684,,,,,,,,,,,,,,,,
0,1030,-25,39,2,-5.82E-12,3E-11,-0.0033987,-0.00065922,1.88E-11,1.08E-10,-0.012186,0.0021287,-0.3,6.95E-12,3,0.029684,,,,,,,,,,,,,,,,
0,1031,-25,39,3,2.38E-11,3.92E-12,-0.00044384,0.0026929,7.98E-11,3.19E-12,-0.00036195,0.0090476,-0.3,6.95E-12,3,0.029684,,,,,,,,,,,,,,,,
0,1032,-24,39,1,0.089231,1.59E-09,-0.067477,-0.052325,-0.27689,0.064211,0.15729,0.32374,-0.3,3.08E-10,3,0.027712,,,,,,,,,,,,,,,,
0,1033,-24,39,2,-1.31E-11,4.51E-11,-0.005109,-0.0014818,1.38E-11,1.67E-10,-0.018943,0.0015612,-0.3,3.08E-10,3,0.027712,,,,,,,,,,,,,,,,
0,1034,-24,39,3,3.39E-11,1.12E-11,-0.0012648,0.0038435,1.16E-10,2.29E-11,-0.0025954,0.013171,-0.3,3.08E-10,3,0.027712,,,,,,,,,,,,,,,,
0,1035,-23,39,1,0.10012,1.75E-09,-0.070926,-0.062774,-0.29121,0.062235,0.15889,0.34199,-0.3,5.45E-09,3,0.025451,,,,,,,,,,,,,,,,
0,1036,-23,39,2,-2.32E-11,6.06E-11,-0.0068693,-0.0026302,-2.51E-13,2.32E-10,-0.026282,-2.99E-05,-0.3,5.45E-09,3,0.025451,,,,,,,,,,,,,,,,
0,1037,-23,39,3,4.33E-11,2.14E-11,-0.0024208,0.0049125,1.51E-10,5.26E-11,-0.005965,0.017163,-0.3,5.45E-09,3,0.025451,,,,,,,,,,,,,,,,
0,1038,-22,39,1,0.11233,1.91E-09,-0.073806,-0.074872,-0.30365,0.059561,0.15909,0.35809,-0.3,2.57E-08,3,0.023137,,,,,,,,,,,,,,,,
0,1039,-22,39,2,-3.52E-11,7.48E-11,-0.0084768,-0.0039892,-2.22E-11,2.95E-10,-0.03338,-0.0025188,-0.3,2.57E-08,3,0.023137,,,,,,,,,,,,,,,,
0,1040,-22,39,3,5.16E-11,3.37E-11,-0.0038194,0.0058458,1.84E-10,8.99E-11,-0.010189,0.020807,-0.3,2.57E-08,3,0.023137,,,,,,,,,,,,,,,,
0,1041,-21,39,1,0.12604,2.08E-09,-0.076024,-0.088814,-0.31387,0.056145,0.15776,0.37168,-0.3,6.7E-08,3,0.021195,,,,,,,,,,,,,,,,
0,1042,-21,39,2,-4.74E-11,8.52E-11,-0.0096525,-0.0053695,-4.96E-11,3.45E-10,-0.039064,-0.0056286,-0.3,6.7E-08,3,0.021195,,,,,,,,,,,,,,,,
0,1043,-21,39,3,5.91E-11,4.76E-11,-0.0053892,0.006698,2.14E-10,1.32E-10,-0.01501,0.024255,-0.3,6.7E-08,3,0.021195,,,,,,,,,,,,,,,,
0,1044,-20,39,1,0.14142,2.27E-09,-0.077478,-0.10483,-0.32156,0.05191,0.1547,0.38236,-0.3,1.29E-07,3,0.020164,,,,,,,,,,,,,,,,
0,1045,-20,39,2,-5.77E-11,8.93E-11,-0.010125,-0.0065444,-7.89E-11,3.72E-10,-0.042139,-0.0089482,-0.3,1.29E-07,3,0.020164,,,,,,,,,,,,,,,,
0,1046,-20,39,3,6.65E-11,6.26E-11,-0.0070945,0.0075382,2.45E-10,1.79E-10,-0.020281,0.027718,-0.3,1.29E-07,3,0.020164,,,,,,,,,,,,,,,,
0,1047,-19,39,1,0.15868,2.47E-09,-0.078346,-0.12273,-0.32765,0.047984,0.15157,0.39099,-0.3,2.1E-07,3,0.019744,,,,,,,,,,,,,,,,
0,1048,-19,39,2,-6.64E-11,9.15E-11,-0.010368,-0.007524,-1.05E-10,3.9E-10,-0.0442,-0.011908,-0.3,2.1E-07,3,0.019744,,,,,,,,,,,,,,,,
0,1049,-19,39,3,7.18E-11,7.82E-11,-0.0088613,0.0081326,2.68E-10,2.28E-10,-0.025856,0.030397,-0.3,2.1E-07,3,0.019744,,,,,,,,,,,,,,,,
